AA19 心脏移植
DV13 头颈、耳、鼻、咽、口非恶性增生性疾患，伴一般并发症与合并症
DV15 头颈、耳、鼻、咽、口非恶性增生性疾患，不伴并发症与合并症
DW11 口腔、牙齿有关疾患，伴严重并发症与合并症
DW13 口腔、牙齿有关疾患，伴一般并发症与合并症
DW15 口腔、牙齿有关疾患，不伴并发症与合并症
DZ11 其他头颈、耳、鼻、咽、口疾患，伴严重并发症与合并症
DZ13 其他头颈、耳、鼻、咽、口疾患，伴一般并发症与合并症
DZ15 其他头颈、耳、鼻、咽、口疾患，不伴并发症与合并症
EB11 胸部大手术，伴严重并发症与合并症
EB13 胸部大手术，伴一般并发症与合并症
EB15 胸部大手术，不伴并发症与合并症
EC11 纵隔手术，伴严重并发症与合并症
EC13 纵隔手术，伴一般并发症与合并症
EC15 纵隔手术，不伴并发症与合并症
ED11 胸部其他手术，伴严重并发症与合并症
ED13 胸部其他手术，伴一般并发症与合并症
ED15 胸部其他手术，不伴并发症与合并症
EJ11 呼吸系统其他手术，伴严重并发症与合并症
EJ13 呼吸系统其他手术，伴一般并发症与合并症
EJ15 呼吸系统其他手术，不伴并发症与合并症
ER11 呼吸系统肿瘤，伴严重并发症与合并症
ER13 呼吸系统肿瘤，伴一般并发症与合并症
ER15 呼吸系统肿瘤，不伴并发症与合并症
ER21 肺栓塞，伴严重并发症与合并症
ER23 肺栓塞，伴一般并发症与合并症
ER25 肺栓塞，不伴并发症与合并症
ER31 肺水肿及呼吸衰竭，伴严重并发症与合并症
ER33 肺水肿及呼吸衰竭，伴一般并发症与合并症
ER35 肺水肿及呼吸衰竭，不伴并发症与合并症
ES11 呼吸系统结核，伴严重并发症与合并症
ES13 呼吸系统结核，伴一般并发症与合并症
ES15 呼吸系统结核，不伴并发症与合并症
ES20 呼吸系统感染／炎症＜17岁
ES21 呼吸系统感染／炎症，伴严重并发症与合并症
ES23 呼吸系统感染／炎症，伴一般并发症与合并症
ES25 呼吸系统感染／炎症，不伴并发症与合并症
ET11 肺间质性疾患，伴严重并发症与合并症
ET13 肺间质性疾患，伴一般并发症与合并症
ET15 肺间质性疾患，不伴并发症与合并症
ET21 慢性气道阻塞病，伴严重并发症与合并症
ET23 慢性气道阻塞病，伴一般并发症与合并症
ET25 慢性气道阻塞病，不伴并发症与合并症
EU11 重大胸部创伤，伴严重并发症与合并症
EU13 重大胸部创伤，伴一般并发症与合并症
EU15 重大胸部创伤，不伴并发症与合并症
EV19 呼吸系统症状、体征
EW19 胸膜病变及胸腔积液
EX10 哮喘及喘息性支气管炎＜17岁
EX11 哮喘及喘息性支气管炎，伴严重并发症与合并症
EX13 哮喘及喘息性支气管炎，伴一般并发症与合并症
EX15 哮喘及喘息性支气管炎，不伴并发症与合并症
EX29 百日咳及急性支气管炎
EZ11 其他呼吸系统疾患，伴严重并发症与合并症
EZ13 其他呼吸系统疾患，伴一般并发症与合并症
EZ15 其他呼吸系统疾患，不伴并发症与合并症
FB19 心脏辅助系统植入
FB21 心脏瓣膜手术伴心导管操作，伴严重并发症与合并症
FB23 心脏瓣膜手术伴心导管操作，伴一般并发症与合并症
FB25 心脏瓣膜手术伴心导管操作，不伴并发症与合并症
FB31 心脏瓣膜手术，伴严重并发症与合并症
FB33 心脏瓣膜手术，伴一般并发症与合并症
FB35 心脏瓣膜手术，不伴并发症与合并症
FC19 冠状动脉搭桥伴PTCA
FC29 冠状动脉搭桥伴心导管操作
FC31 冠状动脉搭桥，伴严重并发症与合并症
FC33 冠状动脉搭桥，伴一般并发症与合并症
FC35 冠状动脉搭桥，不伴并发症与合并症
FD19 先天性心脏病复杂手术
FD29 先天性心脏病常规手术
FD39 先天性心脏病介入治疗
FE11 主动脉手术，伴严重并发症与合并症
FE13 主动脉手术，伴一般并发症与合并症
FE15 主动脉手术，不伴并发症与合并症
FF11 外周动脉人工／自体血管置换／搭桥手术，伴严重并发症与合并症
FF13 外周动脉人工／自体血管置换／搭桥手术，伴一般并发症与合并症
FF15 外周动脉人工／自体血管置换／搭桥手术，不伴并发症与合并症
FF21 外周动脉其他手术，伴严重并发症与合并症
FF23 外周动脉其他手术，伴一般并发症与合并症
FF25 外周动脉其他手术，不伴并发症与合并症
FF31 静脉系统复杂手术，伴严重并发症与合并症
FF33 静脉系统复杂手术，伴一般并发症与合并症
FF35 静脉系统复杂手术，不伴并发症与合并症
FF41 静脉系统常规手术，伴严重并发症与合并症
FF43 静脉系统常规手术，伴一般并发症与合并症
FF45 静脉系统常规手术，不伴并发症与合并症
FJ11 循环系统其他手术，伴严重并发症与合并症
FJ13 循环系统其他手术，伴一般并发症与合并症
FJ15 循环系统其他手术，不伴并发症与合并症
FK11 永久性起搏器植入，伴严重并发症与合并症
FK13 永久性起搏器植入，伴一般并发症与合并症
FK15 永久性起搏器植入，不伴并发症与合并症
FK29 心脏起搏器置换或更新
FK31 心脏除颤器植入或更新，伴严重并发症与合并症
FK33 心脏除颤器植入或更新，伴一般并发症与合并症
FK35 心脏除颤器植入或更新，不伴并发症与合并症
FL19 经皮心脏消融术伴房颤和／或房扑
FL29 经皮心脏消融术除房扑、房颤外其他心律失常
FM11 经皮冠状动脉支架植入，伴严重并发症与合并症
FM13 经皮冠状动脉支架植入，伴一般并发症与合并症
FM15 经皮冠状动脉支架植入，不伴并发症与合并症
FM21 其他经皮心血管治疗，伴严重并发症与合并症
FM23 其他经皮心血管治疗，伴一般并发症与合并症
FM25 其他经皮心血管治疗，不伴并发症与合并症
FM31 经皮心导管检查操作，伴严重并发症与合并症
FM33 经皮心导管检查操作，伴一般并发症与合并症
FM35 经皮心导管检查操作，不伴并发症与合并症
FN11 外周动脉经皮血管内检查和／或治疗，伴严重并发症与合并症
FN13 外周动脉经皮血管内检查和／或治疗，伴一般并发症与合并症
FN15 外周动脉经皮血管内检查和／或治疗，不伴并发症与合并症
FN21 外周静脉经皮血管内检查和／或治疗，伴严重并发症与合并症
FN23 外周静脉经皮血管内检查和／或治疗，伴一般并发症与合并症
FN25 外周静脉经皮血管内检查和／或治疗，不伴并发症与合并症
FR11 心力衰竭、休克，伴严重并发症与合并症
FR13 心力衰竭、休克，伴一般并发症与合并症
FR15 心力衰竭、休克，不伴并发症与合并症
FR21 急性心肌梗死，伴严重并发症与合并症
FR23 急性心肌梗死，伴一般并发症与合并症
FR25 急性心肌梗死，不伴并发症与合并症
FR31 心绞痛，伴严重并发症与合并症
FR33 心绞痛，伴一般并发症与合并症
FR35 心绞痛，不伴并发症与合并症
FR41 冠状动脉粥样硬化／血栓／闭塞，伴严重并发症与合并症
FR43 冠状动脉粥样硬化／血栓／闭塞，伴一般并发症与合并症
FR45 冠状动脉粥样硬化／血栓／闭塞，不伴并发症与合并症
FS11 循环系统肿瘤，伴严重并发症与合并症
FS13 循环系统肿瘤，伴一般并发症与合并症
FS15 循环系统肿瘤，不伴并发症与合并症
FT11 心肌病，伴严重并发症与合并症
FT13 心肌病，伴一般并发症与合并症
FT15 心肌病，不伴并发症与合并症
FT21 感染性心内膜炎，伴严重并发症与合并症
FT23 感染性心内膜炎，伴一般并发症与合并症
FT25 感染性心内膜炎，不伴并发症与合并症
FT31 瓣膜疾患，伴严重并发症与合并症
FT33 瓣膜疾患，伴一般并发症与合并症
FT35 瓣膜疾患，不伴并发症与合并症
FU11 严重心律失常及心脏停搏，伴严重并发症与合并症
FU13 严重心律失常及心脏停搏，伴一般并发症与合并症
FU15 严重心律失常及心脏停搏，不伴并发症与合并症
FU21 心律失常及传导障碍，伴严重并发症与合并症
FU23 心律失常及传导障碍，伴一般并发症与合并症
FU25 心律失常及传导障碍，不伴并发症与合并症
FV10 先天性心脏病＜17岁
FV11 先天性心脏病，伴严重并发症与合并症
FV13 先天性心脏病，伴一般并发症与合并症
FV15 先天性心脏病，不伴并发症与合并症
FV21 高血压，伴严重并发症与合并症
FV23 高血压，伴一般并发症与合并症
FV25 高血压，不伴并发症与合并症
FV31 晕厥及／或虚脱，伴严重并发症与合并症
FV33 晕厥及／或虚脱，伴一般并发症与合并症
FV35 晕厥及／或虚脱，不伴并发症与合并症
FV41 胸痛，伴严重并发症与合并症
FV43 胸痛，伴一般并发症与合并症
FV45 胸痛，不伴并发症与合并症
FW11 动脉疾患，伴严重并发症与合并症
FW13 动脉疾患，伴一般并发症与合并症
FW15 动脉疾患，不伴并发症与合并症
FW21 静脉疾患，伴严重并发症与合并症
FW23 静脉疾患，伴一般并发症与合并症
FW25 静脉疾患，不伴并发症与合并症
FZ11 其他循环系统疾患，伴严重并发症与合并症
FZ13 其他循环系统疾患，伴一般并发症与合并症
FZ15 其他循环系统疾患，不伴并发症与合并症
GB11 食管、胃、十二指肠大手术，伴严重并发症与合并症
GB13 食管、胃、十二指肠大手术，伴一般并发症与合并症
GB15 食管、胃、十二指肠大手术，不伴并发症与合并症
GB21 小肠、大肠（含直肠）的大手术，伴严重并发症与合并症
GB23 小肠、大肠（含直肠）的大手术，伴一般并发症与合并症
GB25 小肠、大肠（含直肠）的大手术，不伴并发症与合并症
GC11 食管、胃、十二指肠其他手术，伴严重并发症与合并症
GC13 食管、胃、十二指肠其他手术，伴一般并发症与合并症
GC15 食管、胃、十二指肠其他手术，不伴并发症与合并症
GC21 小肠、大肠（含直肠）的其他手术，伴严重并发症与合并症
GC23 小肠、大肠（含直肠）的其他手术，伴一般并发症与合并症
GC25 小肠、大肠（含直肠）的其他手术，不伴并发症与合并症
GD11 伴穿孔、化脓、坏疽等阑尾切除术，伴严重并发症与合并症
GD13 伴穿孔、化脓、坏疽等阑尾切除术，伴一般并发症与合并症
GD15 伴穿孔、化脓、坏疽等阑尾切除术，不伴并发症与合并症
GD21 阑尾切除术，伴严重并发症与合并症
GD23 阑尾切除术，伴一般并发症与合并症
GD25 阑尾切除术，不伴并发症与合并症
GE10 腹股沟及腹疝手术＜17岁
GE11 腹股沟及腹疝手术，伴严重并发症与合并症
GE13 腹股沟及腹疝手术，伴一般并发症与合并症
GE15 腹股沟及腹疝手术，不伴并发症与合并症
GE21 疝其他手术，伴严重并发症与合并症
GE23 疝其他手术，伴一般并发症与合并症
GE25 疝其他手术，不伴并发症与合并症
GF11 肛管、肛门及肛周手术，伴严重并发症与合并症
GF13 肛管、肛门及肛周手术，伴一般并发症与合并症
GF15 肛管、肛门及肛周手术，不伴并发症与合并症
GF21 直肠其他手术，伴严重并发症与合并症
GF23 直肠其他手术，伴一般并发症与合并症
GF25 直肠其他手术，不伴并发症与合并症
GG11 腹腔／盆腔内粘连松解术，伴严重并发症与合并症
GG13 腹腔／盆腔内粘连松解术，伴一般并发症与合并症
GG15 腹腔／盆腔内粘连松解术，不伴并发症与合并症
GJ11 消化系统其他手术，伴严重并发症与合并症
GJ13 消化系统其他手术，伴一般并发症与合并症
GJ15 消化系统其他手术，不伴并发症与合并症
GK11 消化系统其他内镜治疗操作，伴严重并发症与合并症
GK13 消化系统其他内镜治疗操作，伴一般并发症与合并症
GK15 消化系统其他内镜治疗操作，不伴并发症与合并症
GK21 胃镜治疗操作，伴严重并发症与合并症
GK23 胃镜治疗操作，伴一般并发症与合并症
GK25 胃镜治疗操作，不伴并发症与合并症
GK31 结肠镜治疗操作，伴严重并发症与合并症
GK33 结肠镜治疗操作，伴一般并发症与合并症
GK35 结肠镜治疗操作，不伴并发症与合并症
GR11 消化系统恶性肿瘤，伴严重并发症与合并症
GR13 消化系统恶性肿瘤，伴一般并发症与合并症
GR15 消化系统恶性肿瘤，不伴并发症与合并症
GS11 胃肠出血，伴严重并发症与合并症
GS13 胃肠出血，伴一般并发症与合并症
GS15 胃肠出血，不伴并发症与合并症
GT11 炎症性肠病，伴严重并发症与合并症
GT13 炎症性肠病，伴一般并发症与合并症
GT15 炎症性肠病，不伴并发症与合并症
GU11 伴出血或穿孔的消化溃疡，伴严重并发症与合并症
GU13 伴出血或穿孔的消化溃疡，伴一般并发症与合并症
GU15 伴出血或穿孔的消化溃疡，不伴并发症与合并症
GU21 其他消化溃疡，伴严重并发症与合并症
GU23 其他消化溃疡，伴一般并发症与合并症
GU25 其他消化溃疡，不伴并发症与合并症
GV11 消化道梗阻或腹痛，伴严重并发症与合并症
GV13 消化道梗阻或腹痛，伴一般并发症与合并症
GV15 消化道梗阻或腹痛，不伴并发症与合并症
GW11 食管炎、胃肠炎，伴严重并发症与合并症
GW13 食管炎、胃肠炎，伴一般并发症与合并症
GW15 食管炎、胃肠炎，不伴并发症与合并症
GZ11 其他消化系统诊断，伴严重并发症与合并症
GZ13 其他消化系统诊断，伴一般并发症与合并症
GZ15 其他消化系统诊断，不伴并发症与合并症
HB11 胰、肝切除和／或分流手术，伴严重并发症与合并症
HB13 胰、肝切除和／或分流手术，伴一般并发症与合并症
HB15 胰、肝切除和／或分流手术，不伴并发症与合并症
HC11 胆囊切除术伴胆总管手术，伴严重并发症与合并症
HC13 胆囊切除术伴胆总管手术，伴一般并发症与合并症
HC15 胆囊切除术伴胆总管手术，不伴并发症与合并症
HC21 胆总管手术，伴严重并发症与合并症
HC23 胆总管手术，伴一般并发症与合并症
HC25 胆总管手术，不伴并发症与合并症
HC31 胆囊切除手术，伴严重并发症与合并症
HC33 胆囊切除手术，伴一般并发症与合并症
HC35 胆囊切除手术，不伴并发症与合并症
HC41 除胆囊切除术以外的胆道手术，伴严重并发症与合并症
HC43 除胆囊切除术以外的胆道手术，伴一般并发症与合并症
HC45 除胆囊切除术以外的胆道手术，不伴并发症与合并症
HJ11 与肝、胆或胰腺疾患有关的其他手术，伴严重并发症与合并症
HJ13 与肝、胆或胰腺疾患有关的其他手术，伴一般并发症与合并症
HJ15 与肝、胆或胰腺疾患有关的其他手术，不伴并发症与合并症
HK11 食管曲张静脉出血的治疗性内镜操作，伴严重并发症与合并症
HK13 食管曲张静脉出血的治疗性内镜操作，伴一般并发症与合并症
HK15 食管曲张静脉出血的治疗性内镜操作，不伴并发症与合并症
HL11 肝胆胰系统的诊断性操作，伴严重并发症与合并症
HL13 肝胆胰系统的诊断性操作，伴一般并发症与合并症
HL15 肝胆胰系统的诊断性操作，不伴并发症与合并症
HL21 肝胆胰系统的治疗性操作，伴严重并发症与合并症
HL23 肝胆胰系统的治疗性操作，伴一般并发症与合并症
HL25 肝胆胰系统的治疗性操作，不伴并发症与合并症
HR11 肝胆胰系统恶性肿瘤，伴严重并发症与合并症
HR13 肝胆胰系统恶性肿瘤，伴一般并发症与合并症
HR15 肝胆胰系统恶性肿瘤，不伴并发症与合并症
HS11 肝功能衰竭，伴严重并发症与合并症
HS13 肝功能衰竭，伴一般并发症与合并症
HS15 肝功能衰竭，不伴并发症与合并症
HS21 肝硬化，伴严重并发症与合并症
HS23 肝硬化，伴一般并发症与合并症
HS25 肝硬化，不伴并发症与合并症
HS31 病毒性肝炎，伴严重并发症与合并症
HS33 病毒性肝炎，伴一般并发症与合并症
HS35 病毒性肝炎，不伴并发症与合并症
HT11 急性胰腺炎，伴严重并发症与合并症
HT13 急性胰腺炎，伴一般并发症与合并症
HT15 急性胰腺炎，不伴并发症与合并症
HU11 急性胆道疾患，伴严重并发症与合并症
HU13 急性胆道疾患，伴一般并发症与合并症
HU15 急性胆道疾患，不伴并发症与合并症
HZ11 其他肝脏疾患，伴严重并发症与合并症
HZ13 其他肝脏疾患，伴一般并发症与合并症
HZ15 其他肝脏疾患，不伴并发症与合并症
HZ21 胆道其他疾患，伴严重并发症与合并症
HZ23 胆道其他疾患，伴一般并发症与合并症
HZ25 胆道其他疾患，不伴并发症与合并症
HZ31 胰腺其他疾患，伴严重并发症与合并症
HZ33 胰腺其他疾患，伴一般并发症与合并症
HZ35 胰腺其他疾患，不伴并发症与合并症
IB11 前后路联合脊柱融合术，伴严重并发症与合并症
IB13 前后路联合脊柱融合术，伴一般并发症与合并症
IB15 前后路联合脊柱融合术，不伴并发症与合并症
IB21 脊柱融合手术，伴严重并发症与合并症
IB23 脊柱融合手术，伴一般并发症与合并症
IB25 脊柱融合手术，不伴并发症与合并症
IB31 与脊柱有关的其他手术，伴严重并发症与合并症
IB33 与脊柱有关的其他手术，伴一般并发症与合并症
IB35 与脊柱有关的其他手术，不伴并发症与合并症
IC10 髋、肩、膝、肘和踝关节假体翻修／修正手术＜17岁
IC11 髋、肩、膝、肘和踝关节假体翻修／修正手术，伴严重并发症与合并症
IC13 髋、肩、膝、肘和踝关节假体翻修／修正手术，伴一般并发症与合并症
IC15 髋、肩、膝、肘和踝关节假体翻修／修正手术，不伴并发症与合并症
IC20 髋、肩、膝、肘和踝关节置换术＜17岁
IC21 髋、肩、膝、肘和踝关节置换术，伴严重并发症与合并症
IC23 髋、肩、膝、肘和踝关节置换术，伴一般并发症与合并症
IC25 髋、肩、膝、肘和踝关节置换术，不伴并发症与合并症
IC30 除置换／翻修外的髋、肩、膝、肘、踝的关节手术＜17岁
IC31 除置换／翻修外的髋、肩、膝、肘、踝的关节手术，伴严重并发症与合并症
IC33 除置换／翻修外的髋、肩、膝、肘、踝的关节手术，伴一般并发症与合并症
IC35 除置换／翻修外的髋、肩、膝、肘、踝的关节手术，不伴并发症与合并症
ID11 小关节手术，伴严重并发症与合并症
ID13 小关节手术，伴一般并发症与合并症
ID15 小关节手术，不伴并发症与合并症
IE11 骨盆髋臼手术，伴严重并发症与合并症
IE13 骨盆髋臼手术，伴一般并发症与合并症
IE15 骨盆髋臼手术，不伴并发症与合并症
IF10 上肢骨手术＜17岁
IF11 上肢骨手术，伴严重并发症与合并症
IF13 上肢骨手术，伴一般并发症与合并症
IF15 上肢骨手术，不伴并发症与合并症
IF21 手外科手术，伴严重并发症与合并症
IF23 手外科手术，伴一般并发症与合并症
IF25 手外科手术，不伴并发症与合并症
IF31 股骨手术，伴严重并发症与合并症
IF33 股骨手术，伴一般并发症与合并症
IF35 股骨手术，不伴并发症与合并症
IF40 除股骨以外的下肢骨手术＜17岁
IF41 除股骨以外的下肢骨手术，伴严重并发症与合并症
IF43 除股骨以外的下肢骨手术，伴一般并发症与合并症
IF45 除股骨以外的下肢骨手术，不伴并发症与合并症
IF51 骨科固定装置去除／修正术，伴严重并发症与合并症
IF53 骨科固定装置去除／修正术，伴一般并发症与合并症
IF55 骨科固定装置去除／修正术，不伴并发症与合并症
IG10 肌肉、肌腱手术＜17岁
IG11 肌肉、肌腱手术，伴严重并发症与合并症
IG13 肌肉、肌腱手术，伴一般并发症与合并症
IG15 肌肉、肌腱手术，不伴并发症与合并症
IH11 周围神经手术，伴严重并发症与合并症
IH13 周围神经手术，伴一般并发症与合并症
IH15 周围神经手术，不伴并发症与合并症
IJ11 骨骼肌肉系统的其他手术，伴严重并发症与合并症
IJ13 骨骼肌肉系统的其他手术，伴一般并发症与合并症
IJ15 骨骼肌肉系统的其他手术，不伴并发症与合并症
IR11 骨盆骨折，伴严重并发症与合并症
IR13 骨盆骨折，伴一般并发症与合并症
IR15 骨盆骨折，不伴并发症与合并症
