AA19 心脏移植
DU15 头、颈、外耳、口鼻的创伤及变形，不伴并发症或合并症
DV19 头、颈、耳、鼻、咽、口非恶性增生性疾患
DW19 口腔、牙齿有关疾患
DZ13 其他头、颈、耳、鼻、咽、口疾患，伴并发症或合并症
DZ15 其他头、颈、耳、鼻、咽、口疾患，不伴并发症或合并症
EB19 肺大手术
EB29 肺其他手术
EC11 纵隔、气管、胸壁大手术，伴有严重并发症或合并症
EC15 纵隔、气管、胸壁大手术，不伴严重并发症或合并症
EC29 纵隔、气管、胸壁其他手术
ED11 除肺、纵隔、气管、胸壁外的其他手术，伴有严重并发症或合并症
ED13 除肺、纵隔、气管、胸壁外的其他手术，伴有并发症或合并症
ED15 除肺、纵隔、气管、胸壁外的其他手术，不伴并发症或合并症
EJ11 呼吸系统其他手术，伴有严重并发症或合并症
EJ15 呼吸系统其他手术，不伴严重并发症或合并症
ER11 呼吸系统肿瘤，伴有严重并发症或合并症
ER15 呼吸系统肿瘤，不伴严重并发症或合并症
ER23 肺栓塞，伴并发症或合并症
ER25 肺栓塞，不伴并发症或合并症
ER33 肺水肿及呼吸衰竭，伴并发症或合并症
ER35 肺水肿及呼吸衰竭，不伴并发症或合并症
ES19 呼吸系统结核
ES21 肺真菌病，伴有严重并发症或合并症
ES23 肺真菌病，伴有并发症或合并症
ES25 肺真菌病，不伴并发症或合并症
ES31 呼吸系统感染／炎症，伴有严重并发症或合并症
ES33 呼吸系统感染／炎症，伴有并发症或合并症
ES35 呼吸系统感染／炎症，不伴并发症或合并症
ET11 肺间质性疾患，伴有严重并发症或合并症
ET13 肺间质性疾患，伴有并发症或合并症
ET15 肺间质性疾患，不伴并发症或合并症
ET23 慢性气道阻塞病，伴并发症或合并症
ET25 慢性气道阻塞病，不伴并发症或合并症
EU11 重大胸部创伤，伴有严重并发症或合并症
EU15 重大胸部创伤，不伴严重并发症或合并症
EV11 呼吸系统症状、体征，伴有严重并发症或合并症
EV13 呼吸系统症状、体征，伴有并发症或合并症
EV15 呼吸系统症状、体征，不伴并发症或合并症
EW11 胸膜病变及胸腔积液，伴有严重并发症或合并症
EW13 胸膜病变及胸腔积液，伴有并发症或合并症
EW15 胸膜病变及胸腔积液，不伴并发症或合并症
EX11 哮喘及喘息性支气管炎，伴有严重并发症或合并症
EX13 哮喘及喘息性支气管炎，伴有并发症或合并症
EX15 哮喘及喘息性支气管炎，不伴并发症或合并症
EX21 百日咳及急性支气管炎，伴有严重并发症或合并症
EX23 百日咳及急性支气管炎，伴有并发症或合并症
EX25 百日咳及急性支气管炎，不伴并发症或合并症
EZ11 其他呼吸系统疾患，伴有严重并发症或合并症
EZ13 其他呼吸系统疾患，伴有并发症或合并症
EZ15 其他呼吸系统疾患，不伴并发症或合并症
FB19 瓣膜手术伴冠脉手术
FB29 心脏瓣膜手术
FC19 冠状动脉手术
FD19 先天性心脏病复杂手术
FD23 先天性心脏病常规手术，伴并发症或合并症
FD25 先天性心脏病常规手术，不伴并发症或合并症
FD39 先天性心脏病介入治疗
FE19 大血管手术伴介入操作
FE21 大血管手术，伴有严重并发症或合并症
FE25 大血管手术，不伴严重并发症或合并症
FF19 大隐静脉和小隐静脉手术
FF29 外周血管手术伴介入操作
FF33 外周血管（除大隐静脉外）其他的手术，伴并发症或合并症
FF35 外周血管（除大隐静脉外）其他的手术，不伴并发症或合并症
FJ19 循环系统其他手术
FK19 伴急性心肌梗塞／心衰／休克的心脏除颤器及心室同步
FK29 不伴急性心肌梗塞／心衰／休克的心脏除颤器及心室同步
FK39 永久性起搏器植入／置换／更新
FL19 经皮心脏消融术伴房颤和／或房扑
FL29 经皮心脏消融术除房扑、房颤外其他心律失常
FL39 经皮瓣膜植入或修复术
FM19 经皮冠状动脉支架植入
FM29 其他经皮心血管治疗
FM39 经皮心导管检查操作
FM49 经皮大血管支架置入或修复术
FN19 外周动静脉复杂经皮血管内检查和／或治疗
FN23 外周动静脉经皮血管内检查和／或治疗，伴并发症或合并症
FN25 外周动静脉经皮血管内检查和／或治疗，不伴并发症或合并症
FP19 心力衰竭、休克伴操作性治疗
FR13 急性心肌梗死，伴并发症或合并症
FR15 急性心肌梗死，不伴并发症或合并症
FR21 心力衰竭、休克，伴有严重并发症或合并症
FR23 心力衰竭、休克，伴有并发症或合并症
FR25 心力衰竭、休克，不伴并发症或合并症
FR39 心绞痛
FR49 冠状动脉粥样硬化／血栓／闭塞
FT11 心肌病，伴有严重并发症或合并症
FT13 心肌病，伴有并发症或合并症
FT15 心肌病，不伴并发症或合并症
FT21 感染性心内膜炎，伴有严重并发症或合并症
FT23 感染性心内膜炎，伴有并发症或合并症
FT25 感染性心内膜炎，不伴并发症或合并症
FT39 瓣膜疾患
FT43 心包疾病，伴并发症或合并症
FT45 心包疾病，不伴并发症或合并症
FU11 严重心律失常及心脏停搏，伴有严重并发症或合并症
FU13 严重心律失常及心脏停搏，伴有并发症或合并症
FU15 严重心律失常及心脏停搏，不伴并发症或合并症
FU23 心律失常及传导障碍，伴并发症或合并症
FU25 心律失常及传导障碍，不伴并发症或合并症
FV19 先天性心脏病
FV29 高血压
FV33 晕厥及／或虚脱，伴并发症或合并症
FV35 晕厥及／或虚脱，不伴并发症或合并症
FW19 动脉疾患
FW21 静脉疾患，伴有严重并发症或合并症
FW23 静脉疾患，伴有并发症或合并症
FW25 静脉疾患，不伴并发症或合并症
FZ13 其他循环系统疾患，伴并发症或合并症
FZ15 其他循环系统疾患，不伴并发症或合并症
GB19 食管、胃、十二指肠大手术
GB29 小肠、大肠（含直肠）的大手术
GC11 食管、胃、十二指肠其他手术，伴有严重并发症或合并症
GC13 食管、胃、十二指肠其他手术，伴有并发症或合并症
GC15 食管、胃、十二指肠其他手术，不伴并发症或合并症
GC21 小肠、大肠（含直肠）的其他手术，伴有严重并发症或合并症
GC23 小肠、大肠（含直肠）的其他手术，伴有并发症或合并症
GC25 小肠、大肠（含直肠）的其他手术，不伴并发症或合并症
GD11 伴穿孔、化脓、坏疽等阑尾切除术，伴有严重并发症或合并症
GD13 伴穿孔、化脓、坏疽等阑尾切除术，伴有并发症或合并症
GD15 伴穿孔、化脓、坏疽等阑尾切除术，不伴并发症或合并症
GD23 阑尾切除术，伴并发症或合并症
GD25 阑尾切除术，不伴并发症或合并症
GE13 腹股沟及腹疝手术，伴并发症或合并症
GE15 腹股沟及腹疝手术，不伴并发症或合并症
GE29 疝其他手术
GF19 肛管、肛门及肛周手术
GF21 直肠其他手术，伴有严重并发症或合并症
GF23 直肠其他手术，伴有并发症或合并症
GF25 直肠其他手术，不伴并发症或合并症
GG13 腹腔／盆腔内粘连松解术，伴并发症或合并症
GG15 腹腔／盆腔内粘连松解术，不伴并发症或合并症
GJ11 消化系统其他手术，伴有严重并发症或合并症
GJ15 消化系统其他手术，不伴严重并发症或合并症
GK19 消化系统其他内镜治疗操作
GK29 胃镜治疗操作
GK39 结肠镜治疗操作
GR11 消化系统恶性肿瘤，伴有严重并发症或合并症
GR13 消化系统恶性肿瘤，伴有并发症或合并症
GR15 消化系统恶性肿瘤，不伴并发症或合并症
GS11 胃肠出血，伴有严重并发症或合并症
GS13 胃肠出血，伴有并发症或合并症
GS15 胃肠出血，不伴并发症或合并症
GT13 炎症性肠病，伴并发症或合并症
GT15 炎症性肠病，不伴并发症或合并症
GU13 消化道溃疡伴穿孔，伴并发症或合并症
GU15 消化道溃疡伴穿孔，不伴并发症或合并症
GU23 其他消化溃疡，伴并发症或合并症
GU25 其他消化溃疡，不伴并发症或合并症
GV11 消化道梗阻或腹痛，伴有严重并发症或合并症
GV13 消化道梗阻或腹痛，伴有并发症或合并症
GV15 消化道梗阻或腹痛，不伴并发症或合并症
GW13 食管炎、胃肠炎，伴并发症或合并症
GW15 食管炎、胃肠炎，不伴并发症或合并症
GZ11 其他消化系统诊断，伴有严重并发症或合并症
GZ13 其他消化系统诊断，伴有并发症或合并症
GZ15 其他消化系统诊断，不伴并发症或合并症
HB19 胰、肝切除和／或分流手术
HC19 胆总管手术
HC23 胆囊切除手术，伴并发症或合并症
HC25 胆囊切除手术，不伴并发症或合并症
HC31 除胆囊切除术以外的胆道手术，伴有严重并发症或合并症
HC33 除胆囊切除术以外的胆道手术，伴有并发症或合并症
HC35 除胆囊切除术以外的胆道手术，不伴并发症或合并症
HJ11 与肝、胆或胰腺疾患有关的其他手术，伴有严重并发症或合并症
HJ15 与肝、胆或胰腺疾患有关的其他手术，不伴严重并发症或合并症
HK19 食管曲张静脉出血的治疗性内镜操作
HL11 肝胆胰系统的治疗性操作，伴有严重并发症或合并症
HL13 肝胆胰系统的治疗性操作，伴有并发症或合并症
HL15 肝胆胰系统的治疗性操作，不伴并发症或合并症
HL21 肝胆胰系统的诊断性操作，伴有严重并发症或合并症
HL25 肝胆胰系统的诊断性操作，不伴严重并发症或合并症
HR11 肝胆胰系统恶性肿瘤，伴有严重并发症或合并症
HR15 肝胆胰系统恶性肿瘤，不伴严重并发症或合并症
HS19 肝功能衰竭
HS29 肝硬化
HS39 病毒性肝炎
HT11 重症胰腺炎，伴有严重并发症或合并症
HT15 重症胰腺炎，不伴严重并发症或合并症
HT21 急性胰腺炎，伴有严重并发症或合并症
HT23 急性胰腺炎，伴有并发症或合并症
HT25 急性胰腺炎，不伴并发症或合并症
HU11 急性胆道疾患，伴有严重并发症或合并症
HU13 急性胆道疾患，伴有并发症或合并症
HU15 急性胆道疾患，不伴并发症或合并症
HZ11 其他肝脏疾病，伴有严重并发症或合并症
HZ15 其他肝脏疾病，不伴严重并发症或合并症
HZ23 胆道其他疾病，伴并发症或合并症
HZ25 胆道其他疾病，不伴并发症或合并症
HZ31 胰腺其他疾病，伴有严重并发症或合并症
HZ35 胰腺其他疾病，不伴严重并发症或合并症
IB19 复杂脊柱疾患或3节段及以上脊柱融合手术或翻修手术
IB29 脊柱2节段及以下脊柱融合术
IB31 与脊柱有关的其他手术，伴有严重并发症或合并症
IB35 与脊柱有关的其他手术，不伴严重并发症或合并症
IC19 髋、肩、膝、肘和踝关节假体翻修／修正手术
IC29 髋、肩、膝、肘和踝关节置换术
IC39 除置换／翻修外的髋、肩、膝、肘、踝和足部关节的修复、重建手术
IC49 除置换／翻修外的髋、肩、膝、肘、踝和足部关节其他手术
ID19 小关节手术
IE13 骨盆髋臼手术，伴并发症或合并症
IE15 骨盆髋臼手术，不伴并发症或合并症
IF19 上肢骨手术
IF29 手外科手术
IF31 股骨手术，伴有严重并发症或合并症
IF33 股骨手术，伴有并发症或合并症
IF35 股骨手术，不伴并发症或合并症
IF43 除股骨以外的下肢骨手术，伴并发症或合并症
IF45 除股骨以外的下肢骨手术，不伴并发症或合并症
IF51 骨科固定装置去除／修正术，伴有严重并发症或合并症
IF55 骨科固定装置去除／修正术，不伴严重并发症或合并症
IG13 周围神经手术，伴并发症或合并症
IG15 周围神经手术，不伴并发症或合并症
IH11 肌肉、肌腱手术，伴有严重并发症或合并症
IH13 肌肉、肌腱手术，伴有并发症或合并症
IH15 肌肉、肌腱手术，不伴并发症或合并症
IJ13 骨骼肌肉系统的其他手术，伴并发症或合并症
IJ15 骨骼肌肉系统的其他手术，不伴并发症或合并症
IR13 骨盆骨折，伴并发症或合并症
IR15 骨盆骨折，不伴并发症或合并症
IR29 股骨骨折
IS11 前臂、腕、手或足损伤，伴有严重并发症或合并症
IS15 前臂、腕、手或足损伤，不伴严重并发症或合并症
IS29 除前臂、腕、手足外的损伤
IT19 骨髓炎
IT21 慢性炎症性肌肉骨骼结缔组织疾患，伴有严重并发症或合并症
IT23 慢性炎症性肌肉骨骼结缔组织疾患，伴有并发症或合并症
IT25 慢性炎症性肌肉骨骼结缔组织疾患，不伴并发症或合并症
IT33 感染性关节炎，伴并发症或合并症
IT35 感染性关节炎，不伴并发症或合并症
IU13 骨病及其他关节病，伴并发症或合并症
IU15 骨病及其他关节病，不伴并发症或合并症
IU29 颈腰背疾患
IU39 骨骼、肌肉、结缔组织恶性病损、病理性骨折
IV19 除脊柱外先天性骨骼肌肉系统疾患
IZ11 肌肉骨骼系统植入物／假体的康复照护，伴有严重并发症或合并症
IZ13 肌肉骨骼系统植入物／假体的康复照护，伴有并发症或合并症
IZ15 肌肉骨骼系统植入物／假体的康复照护，不伴并发症或合并症
IZ23 骨骼、肌肉、肌腱、结缔组织的其他疾患，伴并发症或合并症
IZ25 骨骼、肌肉、肌腱、结缔组织的其他疾患，不伴并发症或合并症
JA19 乳房恶性肿瘤根治性切除伴乳房重建术
JA29 乳房恶性肿瘤根治性切除术
JB13 乳房成型手术，伴并发症或合并症
JB15 乳房成型手术，不伴并发症或合并症
JB23 乳腺切除手术，伴并发症或合并症
JB25 乳腺切除手术，不伴并发症或合并症
JB31 其他乳房手术，伴有严重并发症或合并症
JB33 其他乳房手术，伴有并发症或合并症
JB35 其他乳房手术，不伴并发症或合并症
JC13 颜面及其他皮肤、皮下组织成型术，伴并发症或合并症
JC15 颜面及其他皮肤、皮下组织成型术，不伴并发症或合并症
JD11 皮肤移植手术，伴有严重并发症或合并症
JD13 皮肤移植手术，伴有并发症或合并症
JD15 皮肤移植手术，不伴并发症或合并症
JD29 皮肤清创手术
JJ11 皮肤、皮下组织的其他手术，伴有严重并发症或合并症
JJ13 皮肤、皮下组织的其他手术，伴有并发症或合并症
JJ15 皮肤、皮下组织的其他手术，不伴并发症或合并症
JR11 乳房恶性肿瘤，伴有严重并发症或合并症
JR15 乳房恶性肿瘤，不伴严重并发症或合并症
JR23 皮肤、皮下组织的恶性肿瘤，伴并发症或合并症
JR25 皮肤、皮下组织的恶性肿瘤，不伴并发症或合并症
JS11 重大皮肤疾患，伴有严重并发症或合并症
JS13 重大皮肤疾患，伴有并发症或合并症
JS15 重大皮肤疾患，不伴并发症或合并症
JS29 炎症性皮肤病
JT13 乳房、皮肤、皮下组织创伤，伴并发症或合并症
JT15 乳房、皮肤、皮下组织创伤，不伴并发症或合并症
JU11 感染性皮肤病，伴有严重并发症或合并症
JU13 感染性皮肤病，伴有并发症或合并症
JU15 感染性皮肤病，不伴并发症或合并症
JV13 皮肤、皮下组织的非恶性增生性病变，伴并发症或合并症
JV15 皮肤、皮下组织的非恶性增生性病变，不伴并发症或合并症
JV29 乳房良性病变
JZ13 其他皮肤及乳腺疾患，伴并发症或合并症
JZ15 其他皮肤及乳腺疾患，不伴并发症或合并症
KB19 肾上腺手术
KC19 垂体手术
KD19 甲状腺大手术
KD21 甲状旁腺、甲状舌管及甲状腺其他手术，伴有严重并发症或合并症
KD23 甲状旁腺、甲状舌管及甲状腺其他手术，伴有并发症或合并症
KD25 甲状旁腺、甲状舌管及甲状腺其他手术，不伴并发症或合并症
KE19 减重手术
KJ11 因内分泌、营养、代谢疾患的其他手术，伴有严重并发症或合并症
KJ13 因内分泌、营养、代谢疾患的其他手术，伴有并发症或合并症
KJ15 因内分泌、营养、代谢疾患的其他手术，不伴并发症或合并症
KR13 内分泌腺体肿瘤，伴并发症或合并症
KR15 内分泌腺体肿瘤，不伴并发症或合并症
KS13 糖尿病，伴并发症或合并症
KS15 糖尿病，不伴并发症或合并症
KT11 内分泌、营养、代谢疾病，伴有严重并发症或合并症
KT13 内分泌、营养、代谢疾病，伴有并发症或合并症
KT15 内分泌、营养、代谢疾病，不伴并发症或合并症
KU11 营养失调，伴有严重并发症或合并症
KU15 营养失调，不伴严重并发症或合并症
KV19 先天性代谢异常
KZ13 其他代谢疾患，伴并发症或合并症
KZ15 其他代谢疾患，不伴并发症或合并症
LA13 肾脏肿瘤手术，伴并发症或合并症
LA15 肾脏肿瘤手术，不伴并发症或合并症
LA21 膀胱肿瘤手术，伴有严重并发症或合并症
LA25 膀胱肿瘤手术，不伴严重并发症或合并症
LB19 肾脏结石手术
LB29 肾脏其他手术
LC19 输尿管手术
LD11 膀胱其他手术，伴有严重并发症或合并症
LD15 膀胱其他手术，不伴严重并发症或合并症
LE19 尿道手术
LF11 肾透析相关手术，伴有严重并发症或合并症
LF15 肾透析相关手术，不伴严重并发症或合并症
LJ11 泌尿系统其他手术，伴有严重并发症或合并症
LJ13 泌尿系统其他手术，伴有并发症或合并症
LJ15 泌尿系统其他手术，不伴并发症或合并症
LL19 肾透析
LR11 肾功能不全，伴有严重并发症或合并症
LR15 肾功能不全，不伴严重并发症或合并症
LS19 肾炎及肾病
LT11 肾及尿路肿瘤，伴有严重并发症或合并症
LT13 肾及尿路肿瘤，伴有并发症或合并症
LT15 肾及尿路肿瘤，不伴并发症或合并症
LU11 肾及尿路感染，伴有严重并发症或合并症
LU13 肾及尿路感染，伴有并发症或合并症
LU15 肾及尿路感染，不伴并发症或合并症
LV11 代谢性肾病，伴有严重并发症或合并症
LV15 代谢性肾病，不伴严重并发症或合并症
LW11 肾、尿路体征及症状，伴有严重并发症或合并症
LW13 肾、尿路体征及症状，伴有并发症或合并症
LW15 肾、尿路体征及症状，不伴并发症或合并症
LX11 尿路结石、阻塞及尿道狭窄，伴有严重并发症或合并症
LX13 尿路结石、阻塞及尿道狭窄，伴有并发症或合并症
LX15 尿路结石、阻塞及尿道狭窄，不伴并发症或合并症
LZ11 肾及泌尿系统其他疾患，伴有严重并发症或合并症
LZ13 肾及泌尿系统其他疾患，伴有并发症或合并症
LZ15 肾及泌尿系统其他疾患，不伴并发症或合并症
MA19 男性生殖器官恶性肿瘤手术
MB19 前列腺手术
MC13 阴茎手术，伴并发症或合并症
MC15 阴茎手术，不伴并发症或合并症
MD19 睾丸手术
MJ13 其他男性生殖系统手术，伴并发症或合并症
MJ15 其他男性生殖系统手术，不伴并发症或合并症
MR11 男性生殖系统恶性肿瘤，伴有严重并发症或合并症
MR15 男性生殖系统恶性肿瘤，不伴严重并发症或合并症
MS11 男性生殖系统炎症，伴有严重并发症或合并症
MS13 男性生殖系统炎症，伴有并发症或合并症
MS15 男性生殖系统炎症，不伴并发症或合并症
MZ11 其他男性生殖系统疾患，伴有严重并发症或合并症
MZ15 其他男性生殖系统疾患，不伴严重并发症或合并症
NA19 女性生殖器官恶性肿瘤的广泛切除手术
NA23 女性生殖器官恶性肿瘤除广泛切除术以外的手术，伴并发症或合并症
NA25 女性生殖器官恶性肿瘤除广泛切除术以外的手术，不伴并发症或合并症
NB19 女性生殖系统重建手术
NC19 子宫（除子宫腔内病变以外）手术
ND19 附件手术
NE19 子宫腔内病变手术
NF13 外阴、阴道、宫颈手术，伴并发症或合并症
NF15 外阴、阴道、宫颈手术，不伴并发症或合并症
NJ13 女性生殖系统其他手术，伴并发症或合并症
NJ15 女性生殖系统其他手术，不伴并发症或合并症
NR11 女性生殖系统恶性肿瘤，伴有严重并发症或合并症
NR15 女性生殖系统恶性肿瘤，不伴严重并发症或合并症
NS19 女性生殖系感染
NZ13 女性生殖系统其他疾患，伴并发症或合并症
NZ15 女性生殖系统其他疾患，不伴并发症或合并症
OB11 剖宫产术，伴有严重并发症或合并症
OB15 剖宫产术，不伴严重并发症或合并症
OC19 阴道分娩伴手术操作
OD11 与妊娠相关的子宫及附件手术，伴有严重并发症或合并症
OD15 与妊娠相关的子宫及附件手术，不伴严重并发症或合并症
OD29 与妊娠相关的的外阴、阴道及宫颈手术
OE19 异位妊娠手术
OF19 中期引产手术操作
OF29 早期流产手术操作
OJ13 与妊娠、分娩有关的其他手术操作，伴并发症或合并症
OJ15 与妊娠、分娩有关的其他手术操作，不伴并发症或合并症
OR19 阴道分娩
OS13 产褥期相关疾患，伴并发症或合并症
OS15 产褥期相关疾患，不伴并发症或合并症
OS29 流产相关疾患
OT19 异位妊娠
OZ11 与妊娠有关的其他疾患，伴有严重并发症或合并症
OZ15 与妊娠有关的其他疾患，不伴严重并发症或合并症
PB19 新生儿（出生年龄＜29天）心血管手术
PC19 新生儿（出生年龄＜29天）腹部手术
PK11 新生儿伴呼吸机支持，伴有严重并发症或合并症
PK15 新生儿伴呼吸机支持，不伴严重并发症或合并症
PR11 新生儿呼吸窘迫综合征，伴有严重并发症或合并症
PR15 新生儿呼吸窘迫综合征，不伴严重并发症或合并症
PS11 极度发育不全（出生体重＜1500g），伴有严重并发症或合并症
PS15 极度发育不全（出生体重＜1500g），不伴严重并发症或合并症
PS21 早产儿（出生体重1500-1999g），伴有严重并发症或合并症
PS25 早产儿（出生体重1500-1999g），不伴严重并发症或合并症
PS31 早产儿（出生体重2000-2499g），伴有严重并发症或合并症
PS35 早产儿（出生体重2000-2499g），不伴严重并发症或合并症
PS41 早产儿（出生体重＞2499g），伴有严重并发症或合并症
PS45 早产儿（出生体重＞2499g），不伴严重并发症或合并症
PU11 足月儿，伴有严重并发症或合并症
PU13 足月儿，伴有并发症或合并症
PU15 足月儿，不伴并发症或合并症
PV11 源于新生儿（29天≤出生年龄＜1周岁）诊断的婴儿疾患，伴有严重并发症或合并症
PV13 源于新生儿（29天≤出生年龄＜1周岁）诊断的婴儿疾患，伴有并发症或合并症
PV15 源于新生儿（29天≤出生年龄＜1周岁）诊断的婴儿疾患，不伴并发症或合并症
QB19 脾切除术
QJ11 非特指部位、组织、器官的良性肿瘤手术，伴有严重并发症或合并症
